title	시안_시 ; 산시_성 ; 장쉐량 ; 장제스 ; 양후청	<City> <University> <President> <President> <Person>	0 50 2 ; 0 14 1 ; 0 50 3 ; 0 50 4 ; 3 66 4	<ENTITY_3> 는 <ENTITY_0> 의 리더이다 . 그의 배우자는 <ENTITY_4> 이다 .	장제스 는 시안_시 의 리더이다 . 그의 배우자는 양후청 이다 .	F ; F ; T ; F ; T
title	루거우차오_사건 ; 만주사변 ; 일본	<MilitaryConflict> <MilitaryConflict> <Country>	1 18 2 ; 0 107 1 ; 1 107 0 ; 0 18 2	<ENTITY_1> 이 일어난 장소는 <ENTITY_2> 이다 . <ENTITY_0> 은 <ENTITY_1> 의 일부이다 . 만수사변은 <ENTITY_0> 의 일부이다 . <ENTITY_0> 이 일어난 장소는 <ENTITY_2> 이다 .	만주사변 이 일어난 장소는 일본 이다 . 루거우차오_사건 은 만주사변 의 일부이다 . 만수사변은 루거우차오_사건 의 일부이다 . 루거우차오_사건 이 일어난 장소는 일본 이다 .	T ; T ; T ; T
title	저우언라이 ; 국민정부 ; 난징_시 ; 장제스 ; 중국인 ; 허잉친 ; 장쉐량 ; 일본 ; 보구	<President> <Country> <City> <President> <EthnicGroup> <MilitaryPerson> <President> <Country> <President>	1 63 2 ; 1 50 3 ; 2 105 1 ; 7 86 4 ; 4 100 7 ; 2 50 5 ; 7 26 3 ; 3 77 6 ; 8 14 0 ; 1 50 5 ; 6 33 3	<ENTITY_7> 의 지도자인 <ENTITY_3> 의 전임자는 <ENTITY_6> 이다 .	일본 의 지도자인 장제스 의 전임자는 장쉐량 이다 .	F ; F ; F ; F ; F ; F ; T ; T ; F ; F ; F
title	중국공산당 ; 국민정부 ; 난징_시 ; 장제스 ; 양후청 ; 장쉐량	<PoliticalParty> <Country> <City> <President> <Person> <President>	1 63 2 ; 1 50 3 ; 2 105 1 ; 4 30 0 ; 4 77 5 ; 5 33 4 ; 0 26 5	<ENTITY_5> 은 <ENTITY_4> 의 전임자이다 . 그는 <ENTITY_0> 의 지도자이다 .	장쉐량 은 양후청 의 전임자이다 . 그는 중국공산당 의 지도자이다 .	F ; F ; F ; F ; T ; F ; T
title	여산_송씨 ; 중국국민당 ; 저우언라이 ; 장제스	<Person> <PoliticalParty> <President> <President>	0 30 1 ; 1 26 3 ; 1 26 2 ; 3 66 0 ; 0 110 3 ; 3 30 1 ; 0 110 2 ; 2 30 1 ; 3 11 0 ; 2 11 0	<ENTITY_1> 의 지도자는 <ENTITY_3> 다 . <ENTITY_3> 의 배우자는 <ENTITY_0> 다 .	중국국민당 의 지도자는 장제스 다 . 장제스 의 배우자는 여산_송씨 다 .	F ; T ; F ; T ; F ; F ; F ; F ; F ; F
title	제2차_세계_대전 ; 대륙타통작전 ; 중일_전쟁 ; 쇼와_천황 ; 일본	<MilitaryConflict> <MilitaryConflict> <MilitaryConflict> <Monarch> <Country>	2 107 0 ; 1 107 2 ; 3 106 4 ; 2 34 3 ; 0 34 3 ; 2 18 4 ; 0 18 4 ; 1 34 3 ; 4 50 3 ; 4 26 3 ; 0 107 2	<ENTITY_3> 은 <ENTITY_4> 에서 사망했다 . 그는 <ENTITY_2> 의 지휘관이었다 .	쇼와_천황 은 일본 에서 사망했다 . 그는 중일_전쟁 의 지휘관이었다 .	F ; F ; T ; T ; F ; F ; F ; F ; F ; F ; F
title	중일_전쟁 ; 국민혁명군 ; 펑더화이 ; 장제스 ; 팔로군 ; 주더	<MilitaryConflict> <MilitaryUnit> <OfficeHolder> <President> <MilitaryUnit> <MilitaryPerson>	0 34 5 ; 0 34 3 ; 0 34 2 ; 4 34 5 ; 4 73 0 ; 2 77 5 ; 4 34 2 ; 3 33 5 ; 4 11 1	<ENTITY_0> 의 지휘관은 <ENTITY_5>  , <ENTITY_3>  , <ENTITY_2> 다 . <ENTITY_4> 의 지휘관은 <ENTITY_5>  , <ENTITY_2> 다 . <ENTITY_4> 은 <ENTITY_0> 에 참전했다 . <ENTITY_2> 의 전임자는 <ENTITY_5> 다 . <ENTITY_3> 의 후임은 <ENTITY_5> 다 . <ENTITY_4> 은 <ENTITY_1>  소속이다 .	중일_전쟁 의 지휘관은  주더 ,  장제스 , 펑더화이 다 . 팔로군 의 지휘관은  주더 , 펑더화이 다 . 팔로군 은 중일_전쟁 에 참전했다 . 펑더화이 의 전임자는 주더 다 . 장제스 의 후임은 주더 다 . 팔로군 은  국민혁명군 소속이다 .	T ; T ; T ; T ; T ; T ; T ; T ; T
title	조선_순조 ; 산시_성 ; 팔로군 ; 린뱌오 ; 허룽	<Monarch> <Settlement> <MilitaryUnit> <MilitaryPerson> <MilitaryPerson>	2 34 3 ; 1 50 0 ; 2 34 0 ; 0 16 1 ; 4 11 3 ; 2 34 4	<ENTITY_2> 의 지휘관은 <ENTITY_3>  , <ENTITY_0>  , <ENTITY_4> 이다 . <ENTITY_1> 을 이끈 사람은 <ENTITY_0> 이다 . <ENTITY_0> 의 출생지는 <ENTITY_1> 이다 .	팔로군 의 지휘관은  린뱌오 ,  조선_순조 , 허룽 이다 . 산시_성 을 이끈 사람은 조선_순조 이다 . 조선_순조 의 출생지는 산시_성 이다 .	T ; T ; T ; T ; F ; T
title	중국국민당 ; 중화민국 ; 장제스	<PoliticalParty> <Country> <President>	2 106 1 ; 1 26 2 ; 0 26 2 ; 2 30 0 ; 1 50 2	<ENTITY_0> 의 지도자인 <ENTITY_2> 는 <ENTITY_1> 에서 사망했다 .	중국국민당 의 지도자인 장제스 는 중화민국 에서 사망했다 .	T ; F ; T ; F ; F
title	중화민국 ; 광둥_성 ; 한커우 ; 장제스 ; 영국 ; 홍콩	<Country> <Settlement> <City> <President> <Country> <City>	4 63 2 ; 0 63 2 ; 2 14 1 ; 1 105 4 ; 4 63 1 ; 2 105 4 ; 0 63 1 ; 1 63 2 ; 1 105 0 ; 5 105 4 ; 5 15 2 ; 5 14 1 ; 1 15 2 ; 0 15 2 ; 3 77 2	<ENTITY_0> 의 수도 <ENTITY_2> 는 <ENTITY_0> 에서 가장 큰 도시다 .	중화민국 의 수도 한커우 는 중화민국 에서 가장 큰 도시다 .	F ; T ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; T ; F
title	이누카이_쓰요시 ; 일본_제국 ; 만주사변 ; 장쭤린 ; 만주국 ; 만주	<President> <Settlement> <MilitaryConflict> <President> <Country> <University>	2 18 5 ; 5 105 1 ; 2 34 0 ; 5 50 3 ; 2 34 3 ; 5 105 4 ; 5 26 0	<ENTITY_5> 의 지도자는 <ENTITY_3> 이다 . 그는 민주사변의 지휘관이다 .	만주 의 지도자는 장쭤린 이다 . 그는 민주사변의 지휘관이다 .	F ; F ; F ; T ; T ; F ; F
title	충칭_시 ; 중화민국 ; 옌안_시 ; 지구	<Settlement> <Country> <City> <Planet>	0 105 1 ; 1 63 2 ; 2 105 1 ; 2 14 0 ; 0 47 3 ; 1 47 3 ; 3 105 1 ; 3 14 2 ; 0 14 2 ; 2 47 3	<ENTITY_0> 가 있는 국가는 <ENTITY_1> 이다 . <ENTITY_1> 의 수도는 <ENTITY_2> 다 .	충칭_시 가 있는 국가는 중화민국 이다 . 중화민국 의 수도는 옌안_시 다 .	T ; T ; F ; F ; F ; F ; F ; F ; F ; F
title	제2차_세계_대전 ; 태평양_전쟁 ; 하와이_주 ; 아시아 ; 미국	<MilitaryConflict> <MilitaryConflict> <AdministrativeRegion> <Settlement> <Country>	1 107 0 ; 3 14 2 ; 2 105 4 ; 2 87 3 ; 0 107 1	<ENTITY_1> 은 <ENTITY_0> 의 일부이다 . <ENTITY_3> 는 <ENTITY_2> 의 일부이다 . <ENTITY_2> 의 국가는 <ENTITY_4> 이다 . <ENTITY_2> 는 <ENTITY_3> 에 위치해 있다 . <ENTITY_1> 은 제2세 세계 대전을 이루는 한 전쟁이다 .	태평양_전쟁 은 제2차_세계_대전 의 일부이다 . 아시아 는 하와이_주 의 일부이다 . 하와이_주 의 국가는 미국 이다 . 하와이_주 는 아시아 에 위치해 있다 . 태평양_전쟁 은 제2세 세계 대전을 이루는 한 전쟁이다 .	T ; T ; T ; T ; T
title	동부_전선 ; 붉은_군대 ; 만주국 ; 소련 ; 만주	<MilitaryConflict> <MilitaryUnit> <Country> <Country> <University>	0 18 3 ; 1 73 0 ; 0 18 2 ; 3 63 4 ; 3 15 4 ; 2 15 4	<ENTITY_1> 가 참여한 <ENTITY_0> 이 생긴 장소는 <ENTITY_3> 이다 .	붉은_군대 가 참여한 동부_전선 이 생긴 장소는 소련 이다 .	T ; T ; F ; F ; F ; F
title	국공_내전 ; 중국국민당 ; 국민정부 ; 장제스 ; 중국인 ; 일본	<MilitaryConflict> <PoliticalParty> <Country> <President> <EthnicGroup> <Country>	0 34 3 ; 2 50 3 ; 3 73 0 ; 5 86 4 ; 4 100 5 ; 3 106 5 ; 4 30 1	<ENTITY_3> 는 <ENTITY_0> 의 지휘관이었다 . 그는 <ENTITY_2> 의 리더였다 . 그는 <ENTITY_5> 에서 사망했다 .	장제스 는 국공_내전 의 지휘관이었다 . 그는 국민정부 의 리더였다 . 그는 일본 에서 사망했다 .	T ; T ; F ; F ; F ; T ; F
title	국공_내전 ; 중국국민당 ; 만주사변 ; 장제스 ; 쑨원	<MilitaryConflict> <PoliticalParty> <MilitaryConflict> <President> <Governor>	0 34 3 ; 2 34 3 ; 1 26 3 ; 4 30 1 ; 1 26 4 ; 3 77 4 ; 3 30 1 ; 4 33 3	<ENTITY_3> 의 전임자 <ENTITY_4> 은 <ENTITY_1> 의 지도자다 .	장제스 의 전임자 쑨원 은 중국국민당 의 지도자다 .	F ; F ; F ; F ; T ; T ; F ; F
title	니키타_흐루쇼프 ; 발터_울브리히트 ; 베를린 ; 소련 ; 서독	<OfficeHolder> <President> <City> <Country> <Country>	0 82 3 ; 4 63 2 ; 3 63 2 ; 3 26 0 ; 4 26 1 ; 3 26 1 ; 4 26 0 ; 2 105 3 ; 4 50 1	<ENTITY_0> 는 <ENTITY_3>  국적이다 . <ENTITY_4> 의 수도는 <ENTITY_2> 이다 . <ENTITY_3> 의 수도는 <ENTITY_2> 이다 . <ENTITY_3> 의 지도자는 니키타 , 흐루쇼프 , <ENTITY_1> 다 . <ENTITY_4> 의 지도자는 <ENTITY_1>  , <ENTITY_0> 다 . <ENTITY_2> 의 국가는 <ENTITY_3> 이다 . <ENTITY_4> 을 이끈 사람은 <ENTITY_1> 다 .	니키타_흐루쇼프 는  소련 국적이다 . 서독 의 수도는 베를린 이다 . 소련 의 수도는 베를린 이다 . 소련 의 지도자는 니키타 , 흐루쇼프 , 발터_울브리히트 다 . 서독 의 지도자는  발터_울브리히트 , 니키타_흐루쇼프 다 . 베를린 의 국가는 소련 이다 . 서독 을 이끈 사람은 발터_울브리히트 다 .	T ; T ; T ; T ; T ; T ; T ; T ; T
title	국가사회주의_독일_노동자당 ; 이오시프_스탈린 ; 10월_혁명 ; 모스크바 ; 파리	<PoliticalParty> <President> <MilitaryConflict> <City> <Settlement>	1 73 2 ; 2 34 1 ; 0 83 3 ; 0 83 4 ; 3 47 4	<ENTITY_1> 은 <ENTITY_2> 에 지휘관으로 참여하였다 .	이오시프_스탈린 은 10월_혁명 에 지휘관으로 참여하였다 .	T ; T ; F ; F ; F
title	아돌프_히틀러 ; 체코슬로바키아 ; 스페인 ; 프랑스 ; 독일	<President> <Country> <Settlement> <Settlement> <Settlement>	4 26 0 ; 1 105 2 ; 2 105 3 ; 2 105 1 ; 3 105 1 ; 3 105 2 ; 0 106 4 ; 1 105 3	<ENTITY_0> 는 <ENTITY_4> 의 지도자다 . 그는 <ENTITY_4> 에서 사망했다 .	아돌프_히틀러 는 독일 의 지도자다 . 그는 독일 에서 사망했다 .	T ; F ; F ; F ; F ; F ; T ; F
title	발터_울브리히트 ; 아돌프_히틀러 ; 독일 ; 동독	<President> <President> <Settlement> <Settlement>	2 26 1 ; 3 26 1 ; 2 26 0 ; 3 26 0 ; 1 33 0	<ENTITY_1> 의 계승자인 <ENTITY_0> 는 <ENTITY_2> 의 지도자이다 .	아돌프_히틀러 의 계승자인 발터_울브리히트 는 독일 의 지도자이다 .	F ; F ; T ; F ; T
title	독일_사회민주당 ; 네덜란드 ; 베를린 ; 동독	<PoliticalParty> <Settlement> <City> <Settlement>	0 83 1 ; 2 105 1 ; 0 83 2 ; 1 63 2 ; 3 63 2 ; 0 83 3 ; 2 105 3 ; 3 105 1 ; 3 30 0	<ENTITY_0> 의 본부는 <ENTITY_1> 에 있다 . <ENTITY_0> 의 본부는 <ENTITY_2> 에도 있다 . 그들의 본부는 <ENTITY_3> 에도 있다 .	독일_사회민주당 의 본부는 네덜란드 에 있다 . 독일_사회민주당 의 본부는 베를린 에도 있다 . 그들의 본부는 동독 에도 있다 .	T ; F ; T ; F ; F ; T ; F ; F ; F
title	프리드리히_에베르트 ; 독일_사회민주당 ; 신성_로마_제국 ; 스파르타쿠스단	<President> <PoliticalParty> <Country> <PoliticalParty>	0 30 1 ; 2 50 0 ; 0 30 3	<ENTITY_0> 의 정당은 <ENTITY_1> 이다 . <ENTITY_2> 을 이끈 사람은 <ENTITY_0> 다 . <ENTITY_0> 의 정당은 스프라타쿠스단이다 .	프리드리히_에베르트 의 정당은 독일_사회민주당 이다 . 신성_로마_제국 을 이끈 사람은 프리드리히_에베르트 다 . 프리드리히_에베르트 의 정당은 스프라타쿠스단이다 .	T ; T ; T
title	독일_사회민주당 ; 로자_룩셈부르크 ; 스파르타쿠스단 ; 소련_공산당 ; 룩셈부르크 ; 브레멘 ; 독일	<PoliticalParty> <OfficeHolder> <PoliticalParty> <PoliticalParty> <Settlement> <Town> <Settlement>	0 83 6 ; 4 105 6 ; 3 83 6 ; 1 105 6 ; 3 83 5 ; 6 105 4 ; 5 105 6 ; 2 30 0 ; 5 30 3 ; 1 105 4	<ENTITY_0> 의 본부는 <ENTITY_6> 에 있다 . <ENTITY_3> 의 본부도 <ENTITY_6> 에 있다 .	독일_사회민주당 의 본부는 독일 에 있다 . 소련_공산당 의 본부도 독일 에 있다 .	T ; F ; T ; F ; F ; F ; F ; F ; F ; F
title	국가사회주의_독일_노동자당 ; 연합군_점령하의_일본 ; 독일_사회민주당 ; 마르크스주의 ; 폴_틸리히 ; 독일 ; 동독	<PoliticalParty> <Country> <PoliticalParty> <Ideology> <Person> <Settlement> <Settlement>	2 83 5 ; 6 105 5 ; 2 83 6 ; 0 83 5 ; 3 83 5 ; 5 26 4 ; 3 83 1 ; 5 105 6 ; 3 83 4 ; 4 105 5 ; 5 30 2	<ENTITY_2> 의 본부가 있는 <ENTITY_5> 의 지도자는 <ENTITY_4> 다 .	독일_사회민주당 의 본부가 있는 독일 의 지도자는 폴_틸리히 다 .	T ; F ; F ; F ; F ; T ; F ; F ; F ; F ; F
title	어니스트_로런스 ; 일본_문부과학성 ; 캘리포니아_주 ; 미국 ; 일본 ; 지구	<Scientist> <GovernmentAgency> <AdministrativeRegion> <Country> <Country> <Planet>	0 106 3 ; 0 24 3 ; 2 105 3 ; 4 105 3 ; 3 105 4 ; 5 105 3 ; 0 105 3 ; 1 105 4 ; 1 105 3	<ENTITY_0> 는 <ENTITY_3> 에서 거주했고 <ENTITY_3> 에서 사망했다 .	어니스트_로런스 는 미국 에서 거주했고 미국 에서 사망했다 .	T ; T ; F ; F ; F ; F ; F ; F ; F
title	캘리포니아_주 ; 러시아 ; 미국 ; 일본	<AdministrativeRegion> <Country> <Country> <Country>	0 105 2 ; 2 105 1 ; 0 105 1 ; 3 105 2 ; 3 105 1 ; 1 105 2 ; 1 14 0	<ENTITY_0> 가 있는 국가는 <ENTITY_2> 이다 . <ENTITY_0> 가 있는 국가는 <ENTITY_1> 다 .	캘리포니아_주 가 있는 국가는 미국 이다 . 캘리포니아_주 가 있는 국가는 러시아 다 .	T ; F ; T ; F ; F ; F ; F
title	오스트랄로피테쿠스 ; 호모_에렉투스 ; 호모_하빌리스 ; 베이징_원인 ; 원숭이 ; 사람속 ; 사람	<Animal> <Mammal> <Mammal> <Mammal> <Mammal> <Animal> <Animal>	1 84 0 ; 2 84 0 ; 1 84 4 ; 4 84 0 ; 3 84 0 ; 6 84 0 ; 6 84 4 ; 1 84 6 ; 4 48 5 ; 0 84 4 ; 0 48 4 ; 3 84 4	<ENTITY_1> 는 <ENTITY_0> 에 속한다 . <ENTITY_0> 는 <ENTITY_4> 에 속한다 .	호모_에렉투스 는 오스트랄로피테쿠스 에 속한다 . 오스트랄로피테쿠스 는 원숭이 에 속한다 .	T ; F ; F ; F ; F ; F ; F ; F ; F ; T ; F ; F
title	조선_정조 ; 대한제국 ; 의친왕 ; 이구	<Monarch> <Country> <BritishRoyalty> <BritishRoyalty>	2 105 1 ; 0 75 2 ; 3 37 0	<ENTITY_2> 의 나라는 <ENTITY_1> 이다 . <ENTITY_2> 은 <ENTITY_0> 의 부모다 .	의친왕 의 나라는 대한제국 이다 . 의친왕 은 조선_정조 의 부모다 .	T ; T ; F
title	대한제국_고종 ; 대한제국_순종 ; 의민태자 ; 대한제국 ; 의친왕 ; 이구	<Governor> <BritishRoyalty> <BritishRoyalty> <Country> <BritishRoyalty> <BritishRoyalty>	2 16 3 ; 3 50 0 ; 1 33 2 ; 1 33 4 ; 1 75 4 ; 2 77 1 ; 4 77 5 ; 2 33 4 ; 4 77 1	<ENTITY_2> 는 <ENTITY_3> 에서 태어났다 . 그는 <ENTITY_1> 의 계승자이다 .	의민태자 는 대한제국 에서 태어났다 . 그는 대한제국_순종 의 계승자이다 .	T ; F ; T ; F ; F ; F ; F ; F ; F
title	갠지스_강 ; 복음_전도 ; 석가모니 ; 샤카족 ; 마가다 ; 룸비니 ; 인도 ; 네팔	<River> <Activity> <Person> <Settlement> <Country> <WorldHeritageSite> <Country> <Country>	0 105 6 ; 3 100 7 ; 3 100 6 ; 6 86 3 ; 2 98 4 ; 7 86 3 ; 1 14 5 ; 2 98 1 ; 4 105 6 ; 7 105 6 ; 4 14 5 ; 4 14 0	<ENTITY_0> 이 있는 국가는 <ENTITY_6> 이다 . <ENTITY_3> 이 있는 곳은 <ENTITY_7> 이다 . <ENTITY_3> 이 있는 곳은 <ENTITY_6> 이다 . <ENTITY_3> 은 <ENTITY_6> 의 민족이다 . <ENTITY_4> 는 <ENTITY_2> 로 알려져 있다 . <ENTITY_7> 의 민족은 <ENTITY_3> 이다 . <ENTITY_4> 는 <ENTITY_6> 에 있다 . <ENTITY_5> 는 <ENTITY_4> 에 소속되어 있다 .	갠지스_강 이 있는 국가는 인도 이다 . 샤카족 이 있는 곳은 네팔 이다 . 샤카족 이 있는 곳은 인도 이다 . 샤카족 은 인도 의 민족이다 . 마가다 는 석가모니 로 알려져 있다 . 네팔 의 민족은 샤카족 이다 . 마가다 는 인도 에 있다 . 룸비니 는 마가다 에 소속되어 있다 .	T ; T ; T ; T ; T ; T ; F ; F ; T ; F ; T ; F
title	캘리포니아_공과대학교 ; 아서_왕 ; 화학자	<University> <Agent> <Profession>	1 96 2 ; 1 41 0 ; 0 96 2 ; 2 41 0	<ENTITY_0>  출신인 <ENTITY_1> 의 직업은 <ENTITY_2> 다 .	 캘리포니아_공과대학교 출신인 아서_왕 의 직업은 화학자 다 .	T ; T ; F ; F
title	알베르트_아인슈타인 ; 이오시프_스탈린 ; ABBA ; 동유럽 ; 미국인 ; 헬렌	<Scientist> <President> <Band> <Airport> <Film> <MythologicalFigure>	0 98 2 ; 3 26 1 ; 4 100 3 ; 5 98 2 ; 3 86 4	<ENTITY_0>  , <ENTITY_5> 은 <ENTITY_2> 로 유명해졌다 . <ENTITY_3> 의 지도나는 <ENTITY_1> 이다 . <ENTITY_4> 은 <ENTITY_3> 에도 있다 . <ENTITY_4> 은 <ENTITY_3> 에 있는 민족 중 하나다 .	 알베르트_아인슈타인 , 헬렌 은 ABBA 로 유명해졌다 . 동유럽 의 지도나는 이오시프_스탈린 이다 . 미국인 은 동유럽 에도 있다 . 미국인 은 동유럽 에 있는 민족 중 하나다 .	T ; T ; T ; T ; T
title	캘리포니아_공과대학교 ; 노벨_평화상 ; 노르웨이 ; 미국 ; 소련	<University> <NobelPrize> <Settlement> <Country> <Country>	0 105 3 ; 0 105 2 ; 4 105 3 ; 3 105 4 ; 1 105 2 ; 1 105 3 ; 0 57 3	<ENTITY_0> 의 국가는 <ENTITY_3> 이다 . <ENTITY_0> 의 국가는 <ENTITY_2> 다 .	캘리포니아_공과대학교 의 국가는 미국 이다 . 캘리포니아_공과대학교 의 국가는 노르웨이 다 .	T ; T ; F ; F ; F ; F ; F
title	레온하르트_오일러 ; 표트르_2세 ; 아카데미상 ; 바젤 ; 교수	<Scientist> <BritishRoyalty> <Award> <City> <Profession>	0 16 3 ; 1 96 4 ; 0 96 4 ; 1 114 2 ; 2 96 4 ; 0 98 2 ; 4 98 0 ; 1 33 0	<ENTITY_0> 의 출생지는 <ENTITY_3> 이다 . 그의 직업은 <ENTITY_4> 이다 .	레온하르트_오일러 의 출생지는 바젤 이다 . 그의 직업은 교수 이다 .	T ; F ; T ; F ; F ; F ; F ; F
title	니콜라_드_콩도르세 ; 레온하르트_오일러 ; 에르되시_팔 ; 헝가리 ; 프랑스 ; 철학자 ; 수학자 ; 뇌출혈	<Person> <Scientist> <Scientist> <Country> <Settlement> <Profession> <Profession> <Disease>	3 26 2 ; 4 96 5 ; 0 96 5 ; 4 26 0 ; 4 26 1 ; 2 96 6 ; 1 96 5 ; 1 98 7 ; 5 101 1 ; 6 101 2 ; 3 96 6 ; 5 101 0	<ENTITY_3> 의 지도자는 <ENTITY_2> 이다 . <ENTITY_0> 의 직업은 <ENTITY_5> 다 . <ENTITY_4> 의 지도자는 <ENTITY_0>  , <ENTITY_1> 다 . <ENTITY_2> 의 직업은 <ENTITY_6> 다 . <ENTITY_1> 의 직업은 <ENTITY_5> 다 . <ENTITY_1> 는 <ENTITY_7> 로 유명해졌다 .	헝가리 의 지도자는 에르되시_팔 이다 . 니콜라_드_콩도르세 의 직업은 철학자 다 . 프랑스 의 지도자는  니콜라_드_콩도르세 , 레온하르트_오일러 다 . 에르되시_팔 의 직업은 수학자 다 . 레온하르트_오일러 의 직업은 철학자 다 . 레온하르트_오일러 는 뇌출혈 로 유명해졌다 .	T ; F ; T ; T ; T ; T ; T ; T ; F ; F ; F ; F
title	레온하르트_오일러 ; 요한_베르누이 ; 스위스 ; 수학자 ; 개신교 ; 바젤 ; 목사	<Scientist> <Scientist> <Country> <Profession> <MusicGenre> <City> <Profession>	0 16 5 ; 5 105 2 ; 0 96 6 ; 0 96 3 ; 1 96 3 ; 4 96 6 ; 5 96 6 ; 6 105 2 ; 3 101 0 ; 6 67 4 ; 2 96 6 ; 2 15 5 ; 3 101 1	<ENTITY_0> 의 출생지는 <ENTITY_5> 이다 . 그의 직업은 <ENTITY_3> 이다 .	레온하르트_오일러 의 출생지는 바젤 이다 . 그의 직업은 수학자 이다 .	T ; F ; F ; T ; F ; F ; F ; F ; F ; F ; F ; F ; F
title	레온하르트_오일러 ; 요한_베르누이 ; 르네_데카르트 ; 바젤_대학교 ; 아이작_뉴턴 ; 수학자 ; 바젤 ; 목사 ; 수학 ; 석사	<Scientist> <Scientist> <Philosopher> <University> <Scientist> <Profession> <City> <Profession> <AcademicSubject> <University>	0 16 6 ; 0 96 7 ; 0 96 5 ; 1 96 5 ; 0 41 3 ; 5 101 0 ; 8 94 1 ; 0 7 2 ; 1 96 8 ; 5 101 1 ; 0 101 4 ; 8 101 1 ; 9 94 4 ; 9 60 3	<ENTITY_6> 에서 태어난 <ENTITY_0> 의 직업은 <ENTITY_7> 다 .	바젤 에서 태어난 레온하르트_오일러 의 직업은 목사 다 .	T ; T ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F
title	레온하르트_오일러 ; 상트페테르부르크 ; 러시아어 ; 러시아 ; 교수	<Scientist> <AdministrativeRegion> <Language> <Country> <Profession>	0 106 1 ; 1 105 3 ; 0 96 4 ; 3 26 0 ; 0 70 2 ; 0 16 1	<ENTITY_0> 는 <ENTITY_1> 에서 사망했다 . <ENTITY_1> 의 국가는 <ENTITY_3> 이다 . <ENTITY_0> 의 직업은 <ENTITY_4> 이다 . <ENTITY_0> 는 <ENTITY_3> 의 지도자이다 . <ENTITY_0> 는 <ENTITY_2> 를 사용한다 . <ENTITY_0> 는 <ENTITY_1> 에서 태어났다 .	레온하르트_오일러 는 상트페테르부르크 에서 사망했다 . 상트페테르부르크 의 국가는 러시아 이다 . 레온하르트_오일러 의 직업은 교수 이다 . 레온하르트_오일러 는 러시아 의 지도자이다 . 레온하르트_오일러 는 러시아어 를 사용한다 . 레온하르트_오일러 는 상트페테르부르크 에서 태어났다 .	T ; T ; T ; T ; T ; T
title	레온하르트_오일러 ; 상트페테르부르크 ; 예카테리나_1세 ; 표트르_2세 ; 아카데미상 ; 과학자	<Scientist> <AdministrativeRegion> <BritishRoyalty> <BritishRoyalty> <Award> <Profession>	0 106 1 ; 1 50 3 ; 1 50 2 ; 5 101 0 ; 0 33 3 ; 4 96 5 ; 0 96 5	<ENTITY_0> 의 사망지는 <ENTITY_1> 이다 . 그의 직업은 <ENTITY_5> 이다 .	레온하르트_오일러 의 사망지는 상트페테르부르크 이다 . 그의 직업은 과학자 이다 .	T ; F ; F ; F ; F ; F ; T
title	모질라_파이어폭스 ; 인터넷_익스플로러 ; 웹_브라우저 ; 크로뮴 ; 웹킷 ; 구글	<Software> <Software> <MusicGenre> <ChemicalCompound> <Software> <Company>	4 36 5 ; 0 108 2 ; 1 108 2 ; 5 56 4 ; 5 56 2 ; 5 56 0 ; 5 56 3 ; 5 56 1 ; 4 108 2	<ENTITY_4> 을 개발한 <ENTITY_5> 의 제품으로 <ENTITY_0> 가 있다 .	웹킷 을 개발한 구글 의 제품으로 모질라_파이어폭스 가 있다 .	T ; F ; F ; F ; F ; T ; F ; F ; F
title	프랑수아_케네 ; 장자크_루소 ; 드니_디드로 ; 백과전서파 ; 백과전서 ; 볼테르	<Economist> <Philosopher> <Philosopher> <Writer> <Book> <Philosopher>	1 7 2 ; 4 94 2 ; 4 94 3 ; 4 94 5 ; 4 94 1 ; 4 94 0	<ENTITY_2> 는 <ENTITY_1> 의 영향을 받았다 . 그는 <ENTITY_4> 의 저자이다 .	드니_디드로 는 장자크_루소 의 영향을 받았다 . 그는 백과전서 의 저자이다 .	T ; T ; F ; F ; F ; F
title	랠프_엘리슨 ; 뉴_웨이브 ; 지식인 ; 작가 ; 영국 ; 미국	<Writer> <MusicGenre> <Profession> <MusicGenre> <Country> <Country>	0 96 3 ; 2 96 3 ; 4 26 0 ; 3 108 1 ; 1 96 3 ; 0 108 1 ; 5 26 0 ; 2 108 1 ; 4 86 2 ; 2 100 5 ; 3 7 0 ; 0 82 4 ; 3 82 5 ; 3 82 4 ; 3 67 2	<ENTITY_0> 의 직업은 <ENTITY_3> 다 .	랠프_엘리슨 의 직업은 작가 다 .	T ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F
title	블라디미르_나보코프 ; 윌리엄_셰익스피어 ; 템페스트 ; 편집자 ; 손가락 ; 희곡 ; 작가	<Writer> <Actor> <Play> <Profession> <AnatomicalStructure> <MusicGenre> <MusicGenre>	2 108 5 ; 5 94 1 ; 3 96 6 ; 1 10 2 ; 1 108 5 ; 0 108 5 ; 6 96 3 ; 0 10 2 ; 4 96 6 ; 5 94 0 ; 2 94 1 ; 0 7 1 ; 4 96 3 ; 2 94 0	<ENTITY_1> 의 유명한 작품은 <ENTITY_2> 이다 . <ENTITY_2> 의 장르는 <ENTITY_5> 이다 .	윌리엄_셰익스피어 의 유명한 작품은 템페스트 이다 . 템페스트 의 장르는 희곡 이다 .	T ; F ; F ; T ; F ; F ; F ; F ; F ; F ; F ; F ; F ; F
